,demographics_key,dissemination_area,population,average_age,median_age,total_dwellings,average_household_size,median_household_income,mother_tongue_official_percentage,mother_tongue_unofficial_percentage,census_year
18569,201135490221,35490221,204,,46.2,95,2.2,,100.0,0.0,2011
18570,201135490222,35490222,739,,59.2,360,2.1,,100.0,0.0,2011
18571,201135490223,35490223,543,,56.1,250,2.1,,100.0,0.0,2011
18572,201135490224,35490224,510,,56.9,230,2.2,,100.0,0.0,2011
18573,201135490225,35490225,557,,49.2,225,2.4,,100.0,0.0,2011
18574,201135490226,35490226,503,,47.5,195,2.5,,100.0,0.0,2011
18575,201135490227,35490227,502,,48.6,205,2.4,,100.0,0.0,2011
18576,201135490228,35490228,661,,53.8,280,2.3,,100.0,0.0,2011
18577,201135490229,35490229,605,,48.0,240,2.5,,99.17,0.83,2011
18578,201135490230,35490230,588,,52.0,260,2.2,,100.0,0.0,2011
18579,201135490231,35490231,509,,53.8,215,2.4,,100.0,0.0,2011
18580,201135490232,35490232,597,,50.7,250,2.4,,100.0,0.0,2011
18581,201135490233,35490233,590,,45.8,220,2.6,,100.0,0.0,2011
18582,201135510070,35510070,626,,55.3,285,2.1,,100.0,0.0,2011
18583,201135510071,35510071,487,,37.2,185,2.6,,100.0,0.0,2011
18584,201135510072,35510072,601,,54.3,240,2.2,,100.0,0.0,2011
18585,201135510073,35510073,462,,46.7,210,2.2,,100.0,0.0,2011
18586,201135510074,35510074,472,,42.3,200,2.4,,100.0,0.0,2011
18587,201135510075,35510075,545,,52.3,235,2.3,,100.0,0.0,2011
18588,201135510076,35510076,365,,30.9,135,2.6,,100.0,0.0,2011
18589,201135510077,35510077,154,,30.0,60,2.8,,100.0,0.0,2011
18590,201135510078,35510078,444,,50.1,185,2.4,,100.0,0.0,2011
18591,201135510079,35510079,516,,47.8,225,2.3,,100.0,0.0,2011
18592,201135510080,35510080,407,,36.7,170,2.4,,100.0,0.0,2011
18593,201135510081,35510081,545,,,,,,,,2011
18594,201135510082,35510082,593,,23.8,235,2.5,,100.0,0.0,2011
18595,201135510083,35510083,572,,24.2,210,2.7,,100.0,0.0,2011
18596,201135510084,35510084,475,,41.8,200,2.4,,100.0,0.0,2011
18597,201135510085,35510085,406,,56.9,185,2.2,,100.0,0.0,2011
18598,201135510086,35510086,466,,53.2,210,2.2,,100.0,0.0,2011
18599,201135510087,35510087,493,,49.4,220,2.2,,100.0,0.0,2011
18600,201135510088,35510088,504,,57.0,225,2.1,,100.0,0.0,2011
18601,201135510089,35510089,495,,55.2,220,2.2,,100.0,0.0,2011
18602,201135510090,35510090,0,,,,,,,,2011
18603,201135510091,35510091,308,,55.2,140,2.2,,100.0,0.0,2011
18604,201135510093,35510093,376,,50.7,130,2.6,,100.0,0.0,2011
18605,201135510094,35510094,474,,52.4,235,2.0,,100.0,0.0,2011
18606,201135510095,35510095,506,,56.4,245,2.1,,100.0,0.0,2011
18607,201135510096,35510096,897,,33.5,370,2.4,,100.0,0.0,2011
18608,201135510097,35510097,0,,,,,,,,2011
18609,201135510099,35510099,160,,63.4,85,1.8,,100.0,0.0,2011
18610,201135510100,35510100,118,,35.7,60,2.1,,100.0,0.0,2011
18611,201135510101,35510101,0,,,,,,,,2011
18612,201135510102,35510102,55,,25.0,15,3.7,,100.0,0.0,2011
18613,201135510103,35510103,0,,,,,,,,2011
18614,201135510104,35510104,0,,,,,,,,2011
18615,201135510106,35510106,526,,55.0,235,2.1,,100.0,0.0,2011
18616,201135520082,35520082,25,,,,,,,,2011
18617,201135520083,35520083,438,,56.8,215,2.1,,100.0,0.0,2011
18618,201135520084,35520084,168,,,,,,,,2011
18619,201135520085,35520085,272,,54.1,125,2.1,,98.18,1.82,2011
18620,201135520086,35520086,317,,56.6,160,2.0,,100.0,0.0,2011
18621,201135520087,35520087,421,,51.8,190,2.2,,100.0,0.0,2011
18622,201135520088,35520088,84,,27.5,25,3.4,,100.0,0.0,2011
18623,201135520089,35520089,0,,,,,,,,2011
18624,201135520090,35520090,79,,42.5,30,2.7,,100.0,0.0,2011
18625,201135520091,35520091,391,,43.5,165,2.4,,100.0,0.0,2011
18626,201135520092,35520092,331,,49.8,160,2.1,,100.0,0.0,2011
18627,201135520093,35520093,285,,40.2,125,2.4,,100.0,0.0,2011
18628,201135520094,35520094,371,,42.1,125,2.7,,100.0,0.0,2011
18629,201135520095,35520095,418,,39.9,170,2.5,,100.0,0.0,2011
18630,201135520096,35520096,320,,48.4,155,2.0,,100.0,0.0,2011
18631,201135520097,35520097,31,,,,,,,,2011
18632,201135520098,35520098,568,,51.2,225,2.5,,99.12,0.88,2011
18633,201135520099,35520099,478,,39.4,195,2.4,,98.95,1.05,2011
18634,201135520100,35520100,629,,42.7,260,2.4,,100.0,0.0,2011
18635,201135520101,35520101,564,,49.6,250,2.3,,99.12,0.88,2011
18636,201135520102,35520102,463,,47.4,205,2.2,,100.0,0.0,2011
18637,201135520103,35520103,373,,41.5,150,2.5,,100.0,0.0,2011
18638,201135520104,35520104,648,,43.8,255,2.6,,100.0,0.0,2011
18639,201135520105,35520105,440,,44.0,170,2.6,,100.0,0.0,2011
18640,201135520106,35520106,457,,45.5,205,2.2,,100.0,0.0,2011
18641,201135520107,35520107,497,,45.2,195,2.5,,100.0,0.0,2011
18642,201135520108,35520108,472,,49.5,220,2.1,,100.0,0.0,2011
18643,201135520109,35520109,481,,46.3,215,2.2,,100.0,0.0,2011
18644,201135520110,35520110,495,,44.1,195,2.5,,100.0,0.0,2011
18645,201135520111,35520111,459,,47.6,205,2.3,,100.0,0.0,2011
18646,201135520112,35520112,446,,47.9,185,2.4,,100.0,0.0,2011
18647,201135520113,35520113,518,,48.0,275,1.9,,100.0,0.0,2011
18648,201135520114,35520114,451,,48.6,150,2.6,,100.0,0.0,2011
18649,201135520115,35520115,277,,54.8,130,2.1,,100.0,0.0,2011
18650,201135520116,35520116,0,,,,,,,,2011
18651,201135520117,35520117,477,,47.5,185,2.5,,100.0,0.0,2011
18652,201135520118,35520118,551,,47.6,220,2.6,,100.0,0.0,2011
18653,201135520119,35520119,430,,48.1,180,2.3,,100.0,0.0,2011
18654,201135520120,35520120,581,,49.5,245,2.4,,100.0,0.0,2011
18655,201135520121,35520121,394,,36.8,130,2.9,,98.73,1.27,2011
18656,201135520122,35520122,392,,51.4,175,2.2,,100.0,0.0,2011
18657,201135520123,35520123,435,,57.9,210,2.1,,100.0,0.0,2011
18658,201135520124,35520124,408,,54.2,195,2.1,,100.0,0.0,2011
18659,201135520125,35520125,397,,46.4,165,2.3,,100.0,0.0,2011
18660,201135520126,35520126,402,,56.7,205,2.0,,100.0,0.0,2011
18661,201135520127,35520127,408,,51.8,180,2.2,,100.0,0.0,2011
18662,201135520128,35520128,315,,55.7,140,2.2,,100.0,0.0,2011
18663,201135520129,35520129,508,,46.2,205,2.5,,100.0,0.0,2011
18664,201135520130,35520130,459,,46.5,190,2.4,,100.0,0.0,2011
18665,201135520131,35520131,491,,47.3,195,2.4,,100.0,0.0,2011
18666,201135520132,35520132,486,,44.2,200,2.5,,100.0,0.0,2011
18667,201135520133,35520133,425,,45.4,185,2.3,,100.0,0.0,2011
18668,201135520134,35520134,465,,49.1,200,2.3,,100.0,0.0,2011
18669,201135520135,35520135,505,,54.4,235,2.1,,100.0,0.0,2011
18670,201135530032,35530032,380,,40.3,160,2.4,,100.0,0.0,2011
18671,201135530034,35530034,529,,41.5,195,2.6,,100.0,0.0,2011
18672,201135530036,35530036,746,,40.8,290,2.6,,100.0,0.0,2011
18673,201135530037,35530037,439,,47.8,180,2.4,,100.0,0.0,2011
18674,201135530038,35530038,369,,41.9,195,1.9,,100.0,0.0,2011
18675,201135530039,35530039,336,,43.2,140,2.4,,100.0,0.0,2011
18676,201135530040,35530040,452,,43.0,180,2.6,,100.0,0.0,2011
18677,201135530041,35530041,447,,49.8,180,2.4,,100.0,0.0,2011
18678,201135530042,35530042,399,,45.4,160,2.4,,100.0,0.0,2011
18679,201135530043,35530043,432,,45.6,180,2.4,,98.82,1.18,2011
18680,201135530044,35530044,497,,38.7,185,2.8,,100.0,0.0,2011
18681,201135530045,35530045,443,,47.7,195,2.3,,100.0,0.0,2011
18682,201135530046,35530046,688,,41.9,325,2.1,,99.27,0.73,2011
18683,201135530047,35530047,627,,64.3,180,2.2,,98.75,1.25,2011
18684,201135530049,35530049,476,,34.2,180,2.6,,100.0,0.0,2011
18685,201135530050,35530050,430,,36.6,155,2.7,,100.0,0.0,2011
18686,201135530051,35530051,356,,46.0,190,1.9,,100.0,0.0,2011
18687,201135530052,35530052,730,,42.2,280,2.6,,100.0,0.0,2011
18688,201135530053,35530053,382,,42.0,150,2.5,,98.68,1.32,2011
18689,201135530054,35530054,482,,39.8,185,2.6,,100.0,0.0,2011
18690,201135530055,35530055,324,,42.0,135,2.4,,100.0,0.0,2011
18691,201135530056,35530056,425,,40.9,155,2.7,,100.0,0.0,2011
18692,201135530057,35530057,345,,,,,,,,2011
18693,201135530058,35530058,771,,36.6,345,2.2,,100.0,0.0,2011
18694,201135530062,35530062,298,,40.0,125,2.3,,100.0,0.0,2011
18695,201135530063,35530063,698,,40.2,305,2.3,,100.0,0.0,2011
18696,201135530064,35530064,396,,41.8,220,1.8,,98.75,1.25,2011
18697,201135530065,35530065,354,,46.2,215,1.7,,98.59,1.41,2011
18698,201135530066,35530066,548,,48.1,390,1.4,,100.0,0.0,2011
18699,201135530067,35530067,332,,45.8,175,1.8,,100.0,0.0,2011
18700,201135530068,35530068,336,,42.0,235,1.4,,100.0,0.0,2011
18701,201135530069,35530069,833,,36.2,440,1.9,,100.0,0.0,2011
18702,201135530072,35530072,392,,39.9,210,1.9,,100.0,0.0,2011
18703,201135530075,35530075,333,,42.5,185,1.8,,100.0,0.0,2011
18704,201135530076,35530076,469,,41.8,240,2.0,,100.0,0.0,2011
18705,201135530077,35530077,598,,36.6,320,1.9,,100.0,0.0,2011
18706,201135530079,35530079,645,,38.1,345,1.9,,100.0,0.0,2011
18707,201135530081,35530081,545,,55.2,380,1.4,,100.0,0.0,2011
18708,201135530082,35530082,551,,40.4,285,1.8,,100.0,0.0,2011
18709,201135530083,35530083,618,,34.8,340,1.7,,100.0,0.0,2011
18710,201135530084,35530084,381,,34.2,180,2.1,,97.37,2.63,2011
18711,201135530085,35530085,353,,36.3,190,1.9,,100.0,0.0,2011
18712,201135530086,35530086,412,,47.3,200,2.1,,100.0,0.0,2011
18713,201135530087,35530087,554,,46.8,280,1.9,,99.1,0.9,2011
18714,201135530088,35530088,434,,37.7,220,2.0,,98.85,1.15,2011
18715,201135530089,35530089,483,,37.1,255,1.9,,98.97,1.03,2011
18716,201135530090,35530090,435,,41.3,245,1.8,,97.7,2.3,2011
18717,201135530091,35530091,485,,37.5,245,2.0,,100.0,0.0,2011
18718,201135530092,35530092,301,,42.9,140,2.1,,98.33,1.67,2011
18719,201135530093,35530093,688,,34.6,325,2.2,,100.0,0.0,2011
18720,201135530094,35530094,309,,41.1,115,2.7,,98.39,1.61,2011
18721,201135530095,35530095,27,,,,,,,,2011
18722,201135530096,35530096,953,,37.4,550,1.8,,99.47,0.53,2011
18723,201135530097,35530097,882,,29.8,375,2.4,,100.0,0.0,2011
18724,201135530099,35530099,507,,41.3,230,2.2,,100.0,0.0,2011
18725,201135530102,35530102,421,,48.6,175,2.3,,100.0,0.0,2011
18726,201135530103,35530103,420,,42.4,200,2.2,,100.0,0.0,2011
18727,201135530104,35530104,418,,27.6,220,1.9,,100.0,0.0,2011
18728,201135530105,35530105,772,,45.5,305,2.6,,100.0,0.0,2011
18729,201135530106,35530106,659,,47.8,265,2.5,,100.0,0.0,2011
18730,201135530107,35530107,490,,43.9,180,2.6,,100.0,0.0,2011
18731,201135530108,35530108,384,,49.5,160,2.4,,100.0,0.0,2011
18732,201135530109,35530109,657,,32.1,325,2.0,,100.0,0.0,2011
18733,201135530110,35530110,374,,45.2,145,2.6,,100.0,0.0,2011
18734,201135530111,35530111,407,,52.4,180,2.3,,100.0,0.0,2011
18735,201135530114,35530114,610,,49.0,290,2.1,,99.18,0.82,2011
18736,201135530115,35530115,396,,49.2,155,2.5,,100.0,0.0,2011
18737,201135530116,35530116,488,,60.3,290,1.7,,100.0,0.0,2011
18738,201135530117,35530117,428,,49.2,190,2.2,,98.84,1.16,2011
18739,201135530118,35530118,473,,44.5,175,2.7,,100.0,0.0,2011
18740,201135530119,35530119,373,,46.9,135,2.7,,100.0,0.0,2011
18741,201135530121,35530121,680,,56.8,310,1.9,,99.17,0.83,2011
18742,201135530123,35530123,337,,48.8,165,2.1,,100.0,0.0,2011
18743,201135530124,35530124,632,,45.8,215,2.7,,99.11,0.89,2011
18744,201135530125,35530125,1524,,39.8,510,3.0,,99.67,0.33,2011
18745,201135530126,35530126,464,,42.6,180,2.6,,100.0,0.0,2011
18746,201135530127,35530127,511,,26.4,185,2.8,,100.0,0.0,2011
18747,201135530129,35530129,535,,28.2,190,2.9,,100.0,0.0,2011
18748,201135530134,35530134,466,,40.0,255,1.8,,100.0,0.0,2011
18749,201135530135,35530135,531,,38.4,305,1.7,,100.0,0.0,2011
18750,201135530137,35530137,661,,43.2,340,1.9,,100.0,0.0,2011
18751,201135530138,35530138,415,,47.4,195,2.1,,100.0,0.0,2011
18752,201135530139,35530139,626,,49.2,345,1.8,,99.21,0.79,2011
18753,201135530140,35530140,605,,42.3,310,1.9,,98.35,1.65,2011
18754,201135530141,35530141,791,,42.5,385,2.0,,98.74,1.26,2011
18755,201135530142,35530142,588,,43.6,240,2.2,,100.0,0.0,2011
18756,201135530143,35530143,486,,41.7,185,2.6,,100.0,0.0,2011
18757,201135530144,35530144,434,,39.6,185,2.4,,100.0,0.0,2011
18758,201135530145,35530145,458,,31.9,165,2.9,,100.0,0.0,2011
18759,201135530146,35530146,638,,43.5,300,2.1,,99.21,0.79,2011
18760,201135530147,35530147,396,,45.3,190,2.1,,100.0,0.0,2011
18761,201135530148,35530148,753,,43.1,300,2.5,,99.34,0.66,2011
18762,201135530151,35530151,423,,35.1,230,1.8,,100.0,0.0,2011
18763,201135530152,35530152,421,,45.2,240,1.8,,97.62,2.38,2011
18764,201135530153,35530153,546,,69.7,130,2.0,,100.0,0.0,2011
18765,201135530154,35530154,394,,43.2,210,1.8,,100.0,0.0,2011
18766,201135530155,35530155,469,,49.7,230,2.0,,100.0,0.0,2011
18767,201135530156,35530156,341,,50.7,140,2.5,,100.0,0.0,2011
18768,201135530158,35530158,423,,44.3,195,2.1,,100.0,0.0,2011
18769,201135530159,35530159,484,,41.0,240,2.0,,98.96,1.04,2011
18770,201135530160,35530160,604,,30.2,320,1.9,,99.17,0.83,2011
18771,201135530162,35530162,337,,35.9,180,1.9,,100.0,0.0,2011
18772,201135530163,35530163,502,,50.4,370,1.2,,100.0,0.0,2011
18773,201135530164,35530164,415,,48.2,180,2.4,,100.0,0.0,2011
18774,201135530165,35530165,1200,,45.0,335,3.0,,100.0,0.0,2011
18775,201135530166,35530166,368,,56.3,245,1.5,,100.0,0.0,2011
18776,201135530167,35530167,460,,62.1,285,1.6,,100.0,0.0,2011
18777,201135530168,35530168,327,,53.7,200,1.7,,100.0,0.0,2011
18778,201135530170,35530170,825,,53.1,360,2.0,,100.0,0.0,2011
18779,201135530173,35530173,429,,57.7,200,2.2,,98.84,1.16,2011
18780,201135530174,35530174,562,,42.9,180,3.1,,98.23,1.77,2011
18781,201135530175,35530175,506,,45.1,185,2.7,,99.01,0.99,2011
18782,201135530176,35530176,957,,42.5,345,2.8,,100.0,0.0,2011
18783,201135530177,35530177,427,,45.9,180,2.4,,98.82,1.18,2011
18784,201135530178,35530178,548,,39.7,250,2.2,,99.08,0.92,2011
18785,201135530179,35530179,555,,42.1,280,1.8,,98.2,1.8,2011
18786,201135530180,35530180,872,,41.2,350,2.5,,99.43,0.57,2011
18787,201135530184,35530184,509,,47.6,220,2.3,,100.0,0.0,2011
18788,201135530185,35530185,393,,45.1,145,2.7,,98.72,1.28,2011
18789,201135530188,35530188,621,,42.8,220,2.8,,100.0,0.0,2011
18790,201135530191,35530191,709,,43.7,275,2.6,,100.0,0.0,2011
18791,201135530192,35530192,1137,,40.6,405,2.8,,99.56,0.44,2011
18792,201135530193,35530193,595,,41.0,230,2.6,,100.0,0.0,2011
18793,201135530194,35530194,376,,43.9,145,2.6,,100.0,0.0,2011
18794,201135530201,35530201,476,,44.0,180,2.6,,100.0,0.0,2011
18795,201135530202,35530202,939,,46.2,355,2.6,,100.0,0.0,2011
18796,201135530203,35530203,681,,45.6,255,2.7,,99.26,0.74,2011
18797,201135530243,35530243,357,,39.5,170,2.1,,100.0,0.0,2011
18798,201135530244,35530244,448,,37.4,250,1.8,,100.0,0.0,2011
18799,201135530245,35530245,1768,,56.7,1065,1.6,,99.15,0.85,2011
18800,201135530246,35530246,1147,,34.6,480,2.4,,99.13,0.87,2011
18801,201135530247,35530247,1165,,38.5,565,2.0,,99.57,0.43,2011
18802,201135530249,35530249,1564,,31.4,790,2.0,,100.0,0.0,2011
18803,201135530250,35530250,2639,,55.0,1120,2.0,,99.78,0.22,2011
18804,201135530251,35530251,1087,,38.1,565,1.9,,100.0,0.0,2011
18805,201135530252,35530252,925,,37.9,365,2.6,,100.0,0.0,2011
18806,201135530253,35530253,1021,,43.8,380,2.7,,99.51,0.49,2011
18807,201135530254,35530254,1079,,55.3,665,1.6,,100.0,0.0,2011
18808,201135530256,35530256,932,,39.9,470,2.0,,99.46,0.54,2011
18809,201135530257,35530257,289,,34.7,140,2.0,,100.0,0.0,2011
18810,201135530258,35530258,735,,42.6,355,2.1,,100.0,0.0,2011
18811,201135530259,35530259,379,,47.5,160,2.4,,100.0,0.0,2011
18812,201135530260,35530260,102,,42.0,40,3.0,,100.0,0.0,2011
18813,201135530261,35530261,528,,47.6,205,2.5,,100.0,0.0,2011
18814,201135530262,35530262,499,,47.3,195,2.6,,100.0,0.0,2011
18815,201135530263,35530263,918,,37.7,330,2.8,,100.0,0.0,2011
18816,201135530264,35530264,560,,41.3,230,2.5,,100.0,0.0,2011
18817,201135530265,35530265,444,,39.0,175,2.5,,100.0,0.0,2011
18818,201135530266,35530266,527,,36.4,225,2.3,,100.0,0.0,2011
18819,201135530267,35530267,469,,42.3,165,2.8,,100.0,0.0,2011
18820,201135530268,35530268,474,,34.4,160,3.0,,100.0,0.0,2011
18821,201135530269,35530269,895,,38.8,345,2.6,,100.0,0.0,2011
18822,201135530270,35530270,588,,31.8,210,2.8,,100.0,0.0,2011
18823,201135530271,35530271,520,,38.3,180,2.8,,100.0,0.0,2011
18824,201135530272,35530272,509,,36.8,175,2.8,,100.0,0.0,2011
18825,201135530273,35530273,493,,40.5,180,2.8,,100.0,0.0,2011
18826,201135530274,35530274,466,,38.1,180,2.6,,100.0,0.0,2011
18827,201135530275,35530275,466,,42.2,195,2.3,,100.0,0.0,2011
18828,201135530276,35530276,470,,42.7,180,2.6,,100.0,0.0,2011
18829,201135530277,35530277,512,,47.8,200,2.5,,100.0,0.0,2011
18830,201135530278,35530278,644,,43.5,235,2.7,,100.0,0.0,2011
18831,201135530279,35530279,635,,40.5,225,2.8,,100.0,0.0,2011
18832,201135530280,35530280,557,,36.0,185,3.1,,100.0,0.0,2011
18833,201135530281,35530281,739,,39.1,250,3.0,,100.0,0.0,2011
18834,201135530282,35530282,1969,,34.9,635,3.1,,100.0,0.0,2011
18835,201135530283,35530283,482,,39.2,165,2.9,,100.0,0.0,2011
18836,201135530284,35530284,521,,40.2,190,2.7,,100.0,0.0,2011
18837,201135530285,35530285,455,,40.4,165,2.8,,100.0,0.0,2011
18838,201135530286,35530286,505,,39.6,175,2.9,,100.0,0.0,2011
18839,201135530287,35530287,375,,41.8,145,2.6,,100.0,0.0,2011
18840,201135530288,35530288,962,,45.6,300,2.8,,100.0,0.0,2011
18841,201135530289,35530289,1072,,35.6,360,3.0,,100.0,0.0,2011
18842,201135530290,35530290,474,,39.8,185,2.6,,100.0,0.0,2011
18843,201135530291,35530291,425,,38.2,170,2.5,,100.0,0.0,2011
18844,201135530292,35530292,987,,40.4,390,2.5,,99.49,0.51,2011
18845,201135530293,35530293,757,,43.2,295,2.6,,100.0,0.0,2011
18846,201135530294,35530294,827,,41.6,290,2.9,,100.0,0.0,2011
18847,201135530295,35530295,506,,39.0,210,2.4,,100.0,0.0,2011
18848,201135530296,35530296,701,,45.5,285,2.5,,100.0,0.0,2011
18849,201135530297,35530297,635,,36.7,245,2.6,,100.0,0.0,2011
18850,201135530298,35530298,778,,36.2,265,2.9,,100.0,0.0,2011
18851,201135530299,35530299,545,,41.9,195,2.7,,100.0,0.0,2011
18852,201135530300,35530300,689,,40.6,260,2.7,,100.0,0.0,2011
18853,201135530301,35530301,461,,46.8,205,2.3,,100.0,0.0,2011
18854,201135530302,35530302,427,,38.5,185,2.3,,100.0,0.0,2011
18855,201135530303,35530303,475,,43.1,180,2.6,,100.0,0.0,2011
18856,201135530304,35530304,415,,46.8,175,2.4,,100.0,0.0,2011
18857,201135530305,35530305,732,,35.5,285,2.5,,100.0,0.0,2011
18858,201135530306,35530306,687,,45.8,255,2.7,,100.0,0.0,2011
18859,201135530307,35530307,761,,35.8,280,2.7,,100.0,0.0,2011
18860,201135530308,35530308,705,,42.2,245,2.8,,100.0,0.0,2011
18861,201135530309,35530309,679,,31.7,245,2.8,,100.0,0.0,2011
18862,201135530310,35530310,771,,42.0,285,2.4,,100.0,0.0,2011
18863,201135530311,35530311,541,,48.9,255,2.1,,100.0,0.0,2011
18864,201135530312,35530312,666,,47.1,310,2.1,,100.0,0.0,2011
18865,201135530313,35530313,630,,51.0,330,1.9,,100.0,0.0,2011
18866,201135530314,35530314,1005,,41.4,375,2.7,,100.0,0.0,2011
18867,201135530315,35530315,677,,46.1,280,2.5,,100.0,0.0,2011
18868,201135530316,35530316,500,,44.8,200,2.4,,100.0,0.0,2011
18869,201135530317,35530317,542,,41.6,200,2.7,,100.0,0.0,2011
18870,201135530318,35530318,559,,40.5,205,2.7,,100.0,0.0,2011
18871,201135530319,35530319,521,,40.2,190,2.7,,100.0,0.0,2011
18872,201135530320,35530320,412,,43.9,165,2.5,,100.0,0.0,2011
18873,201135530321,35530321,517,,45.5,205,2.5,,100.0,0.0,2011
18874,201135530322,35530322,666,,44.5,250,2.7,,100.0,0.0,2011
18875,201135530323,35530323,659,,39.5,285,2.3,,99.24,0.76,2011
18876,201135530324,35530324,512,,42.2,230,2.2,,100.0,0.0,2011
18877,201135530325,35530325,495,,46.3,210,2.4,,100.0,0.0,2011
18878,201135530326,35530326,536,,46.6,225,2.3,,100.0,0.0,2011
18879,201135530327,35530327,743,,44.3,300,2.5,,100.0,0.0,2011
18880,201135530328,35530328,707,,42.6,265,2.7,,100.0,0.0,2011
18881,201135530329,35530329,720,,41.2,290,2.5,,100.0,0.0,2011
18882,201135530330,35530330,642,,37.9,235,2.7,,99.22,0.78,2011
18883,201135530331,35530331,857,,47.6,340,2.5,,100.0,0.0,2011
18884,201135530332,35530332,807,,45.0,345,2.3,,100.0,0.0,2011
18885,201135530333,35530333,525,,47.9,220,2.4,,100.0,0.0,2011
18886,201135530334,35530334,616,,41.6,270,2.3,,100.0,0.0,2011
18887,201135530335,35530335,637,,44.3,250,2.6,,100.0,0.0,2011
18888,201135530336,35530336,686,,44.5,260,2.6,,100.0,0.0,2011
18889,201135530337,35530337,894,,46.0,345,2.5,,100.0,0.0,2011
18890,201135530338,35530338,813,,41.1,300,2.8,,100.0,0.0,2011
18891,201135530339,35530339,1007,,37.6,335,3.0,,100.0,0.0,2011
18892,201135530340,35530340,1229,,40.8,445,2.8,,100.0,0.0,2011
18893,201135530341,35530341,782,,49.8,225,2.6,,100.0,0.0,2011
18894,201135530342,35530342,514,,42.3,220,2.3,,99.03,0.97,2011
18895,201135530343,35530343,460,,46.3,205,2.2,,100.0,0.0,2011
18896,201135530344,35530344,535,,40.3,235,2.3,,100.0,0.0,2011
18897,201135530345,35530345,605,,37.2,225,2.7,,100.0,0.0,2011
18898,201135530346,35530346,858,,41.5,375,2.3,,100.0,0.0,2011
18899,201135530347,35530347,312,,47.0,125,2.5,,100.0,0.0,2011
18900,201135530348,35530348,640,,45.6,235,2.6,,100.0,0.0,2011
18901,201135530349,35530349,518,,47.6,210,2.5,,100.0,0.0,2011
18902,201135530350,35530350,628,,48.1,260,2.4,,100.0,0.0,2011
18903,201135530351,35530351,398,,52.4,180,2.2,,100.0,0.0,2011
18904,201135530352,35530352,763,,42.8,295,2.6,,100.0,0.0,2011
18905,201135530353,35530353,998,,34.0,365,2.7,,100.0,0.0,2011
18906,201135530354,35530354,451,,38.9,160,2.8,,100.0,0.0,2011
18907,201135530355,35530355,441,,42.1,175,2.5,,100.0,0.0,2011
18908,201135530356,35530356,1250,,36.4,455,2.7,,100.0,0.0,2011
18909,201135530357,35530357,745,,40.1,295,2.5,,100.0,0.0,2011
18910,201135530358,35530358,538,,39.0,235,2.2,,100.0,0.0,2011
18911,201135530359,35530359,501,,36.6,160,3.1,,100.0,0.0,2011
18912,201135530360,35530360,490,,38.0,185,2.6,,98.98,1.02,2011
18913,201135530361,35530361,706,,36.4,240,3.0,,100.0,0.0,2011
18914,201135530362,35530362,372,,40.1,160,2.3,,100.0,0.0,2011
18915,201135530363,35530363,514,,36.6,200,2.6,,100.0,0.0,2011
18916,201135530364,35530364,543,,40.7,215,2.5,,100.0,0.0,2011
18917,201135530365,35530365,637,,42.0,235,2.7,,100.0,0.0,2011
18918,201135530366,35530366,467,,48.0,195,2.4,,100.0,0.0,2011
18919,201135530367,35530367,435,,38.9,170,2.5,,100.0,0.0,2011
18920,201135530368,35530368,572,,42.6,230,2.5,,100.0,0.0,2011
18921,201135530369,35530369,675,,40.7,255,2.6,,100.0,0.0,2011
18922,201135530370,35530370,630,,42.8,255,2.5,,100.0,0.0,2011
18923,201135530371,35530371,477,,43.4,195,2.4,,98.95,1.05,2011
18924,201135530372,35530372,628,,44.5,250,2.5,,100.0,0.0,2011
18925,201135530373,35530373,452,,48.1,195,2.3,,100.0,0.0,2011
18926,201135530374,35530374,518,,46.1,220,2.3,,100.0,0.0,2011
18927,201135530375,35530375,783,,46.5,295,2.6,,100.0,0.0,2011
18928,201135530376,35530376,1080,,41.4,375,2.9,,99.07,0.93,2011
18929,201135530377,35530377,1165,,37.9,395,2.9,,99.57,0.43,2011
18930,201135530378,35530378,430,,44.4,155,2.7,,98.84,1.16,2011
18931,201135530380,35530380,116,,53.5,45,2.6,,100.0,0.0,2011
18932,201135530381,35530381,2313,,48.0,1235,1.9,,99.57,0.43,2011
18933,201135540073,35540073,0,,,,,,,,2011
18934,201135540074,35540074,317,,52.8,150,2.1,,100.0,0.0,2011
18935,201135540075,35540075,278,,50.9,130,2.0,,100.0,0.0,2011
18936,201135540076,35540076,381,,56.2,180,2.1,,100.0,0.0,2011
18937,201135540077,35540077,303,,48.9,150,2.1,,100.0,0.0,2011
18938,201135540078,35540078,123,,45.9,50,2.4,,100.0,0.0,2011
18939,201135540079,35540079,519,,49.4,220,2.4,,100.0,0.0,2011
18940,201135540080,35540080,498,,51.7,170,2.4,,100.0,0.0,2011
18941,201135540081,35540081,580,,46.3,290,1.9,,100.0,0.0,2011
18942,201135540082,35540082,480,,45.9,230,2.1,,100.0,0.0,2011
18943,201135540083,35540083,590,,47.4,200,2.5,,100.0,0.0,2011
18944,201135540084,35540084,578,,44.7,305,1.9,,100.0,0.0,2011
18945,201135540085,35540085,630,,45.5,370,1.7,,100.0,0.0,2011
18946,201135540086,35540086,522,,44.4,290,1.8,,100.0,0.0,2011
18947,201135540087,35540087,476,,43.9,245,1.9,,100.0,0.0,2011
18948,201135540088,35540088,511,,40.8,240,2.2,,100.0,0.0,2011
