,demographics_key,dissemination_area,population,median_age,total_dwellings,average_household_size,median_household_income,mother_tongue_official_percentage,mother_tongue_unofficial_percentage,census_year
55247,202135390618,35390618,605,30.8,210,2.8,77500.0,77.69,22.31,2021
55248,202135390619,35390619,426,36.4,170,2.5,74000.0,80.0,20.0,2021
55249,202135390620,35390620,436,33.6,175,2.5,71000.0,81.61,18.39,2021
55250,202135390621,35390621,1209,30.0,550,2.2,54800.0,73.44,26.56,2021
55251,202135390622,35390622,1280,35.2,660,1.9,48800.0,75.78,24.22,2021
55252,202135390623,35390623,333,37.2,155,2.2,62800.0,80.6,19.4,2021
55253,202135390624,35390624,487,36.4,210,2.3,72000.0,93.88,6.12,2021
55254,202135390625,35390625,487,35.6,225,2.1,74500.0,88.66,11.34,2021
55255,202135390626,35390626,477,31.0,270,1.8,47600.0,89.58,10.42,2021
55256,202135390627,35390627,474,38.4,205,2.3,71500.0,90.53,9.47,2021
55257,202135390628,35390628,489,40.0,215,2.3,74500.0,90.82,9.18,2021
55258,202135390629,35390629,517,41.6,225,2.3,73000.0,86.41,13.59,2021
55259,202135390630,35390630,619,38.8,260,2.4,72500.0,75.81,24.19,2021
55260,202135390631,35390631,546,37.2,255,2.1,64500.0,84.55,15.45,2021
55261,202135390632,35390632,488,30.6,195,2.5,62800.0,75.51,24.49,2021
55262,202135390633,35390633,485,44.0,190,2.5,117000.0,89.69,10.31,2021
55263,202135390634,35390634,557,38.4,265,2.1,71000.0,90.09,9.91,2021
55264,202135390635,35390635,564,40.4,240,2.4,114000.0,92.04,7.96,2021
55265,202135390636,35390636,493,40.4,185,2.6,156000.0,95.92,4.08,2021
55266,202135390637,35390637,854,36.0,410,2.1,66500.0,86.55,13.45,2021
55267,202135390638,35390638,521,48.0,270,1.9,62000.0,86.67,13.33,2021
55268,202135390639,35390639,658,34.8,295,2.2,76500.0,86.36,13.64,2021
55269,202135390645,35390645,391,41.6,145,2.7,79500.0,70.89,29.11,2021
55270,202135390646,35390646,515,32.0,205,2.5,57200.0,84.47,15.53,2021
55271,202135390648,35390648,496,47.2,180,2.8,94000.0,68.69,31.31,2021
55272,202135390649,35390649,384,45.2,130,2.9,95000.0,60.53,39.47,2021
55273,202135390650,35390650,500,36.0,185,2.7,75500.0,74.0,26.0,2021
55274,202135390651,35390651,510,48.0,205,2.5,88000.0,79.41,20.59,2021
55275,202135390652,35390652,1497,39.6,495,3.1,113000.0,70.0,30.0,2021
55276,202135390655,35390655,662,40.4,320,2.1,56800.0,86.36,13.64,2021
55277,202135390656,35390656,436,38.8,190,2.3,50800.0,66.67,33.33,2021
55278,202135390657,35390657,603,39.6,225,2.6,84000.0,88.33,11.67,2021
55279,202135390658,35390658,429,43.2,165,2.5,82000.0,90.7,9.3,2021
55280,202135390659,35390659,791,36.0,295,2.7,80000.0,81.01,18.99,2021
55281,202135390660,35390660,800,34.0,315,2.5,72000.0,83.75,16.25,2021
55282,202135390661,35390661,822,37.2,325,2.5,75500.0,79.88,20.12,2021
55283,202135390662,35390662,318,35.6,145,2.2,60400.0,77.78,22.22,2021
55284,202135390663,35390663,339,42.0,150,2.3,58800.0,80.88,19.12,2021
55285,202135390666,35390666,364,44.0,165,2.2,77500.0,93.15,6.85,2021
55286,202135390669,35390669,2007,36.0,940,2.1,56400.0,67.58,32.42,2021
55287,202135390670,35390670,1595,39.2,685,2.3,61200.0,73.98,26.02,2021
55288,202135390672,35390672,3271,40.8,1930,1.7,44800.0,65.19,34.81,2021
55289,202135390673,35390673,1452,42.4,615,2.4,95000.0,67.59,32.41,2021
55290,202135390676,35390676,1044,39.6,445,2.4,58400.0,66.50999999999999,33.49,2021
55291,202135390677,35390677,2863,30.4,1340,2.1,45600.0,53.05,46.95,2021
55292,202135390678,35390678,1230,39.6,530,2.3,60400.0,83.74,16.26,2021
55293,202135390679,35390679,1066,29.4,390,2.7,62000.0,49.77,50.23,2021
55294,202135390680,35390680,1541,27.8,560,2.8,47200.0,66.99000000000001,33.01,2021
55295,202135390681,35390681,2728,37.6,1320,2.1,46000.0,60.81,39.19,2021
55296,202135390682,35390682,1139,27.0,365,3.1,70500.0,74.89,25.11,2021
55297,202135390683,35390683,880,40.0,415,2.1,66000.0,86.36,13.64,2021
55298,202135390684,35390684,1118,76.5,450,1.4,36000.0,82.11,17.89,2021
55299,202135390685,35390685,1408,33.2,615,2.3,50000.0,79.78999999999999,20.21,2021
55300,202135390688,35390688,1256,34.4,645,2.0,50000.0,66.53,33.47,2021
55301,202135390689,35390689,1763,39.6,725,2.4,65000.0,75.35,24.65,2021
55302,202135390690,35390690,1635,42.4,975,1.7,49200.0,75.84,24.16,2021
55303,202135390691,35390691,1144,56.4,745,1.5,29600.0,77.28999999999999,22.71,2021
55304,202135390692,35390692,1213,53.2,750,1.6,46000.0,75.32,24.68,2021
55305,202135390693,35390693,1176,32.4,540,2.2,60400.0,73.62,26.38,2021
55306,202135390694,35390694,1311,34.8,605,2.2,59600.0,72.14,27.86,2021
55307,202135390696,35390696,4152,34.0,2110,2.0,56800.0,57.64,42.36,2021
55308,202135390697,35390697,399,68.0,210,1.9,70000.0,76.25,23.75,2021
55309,202135390698,35390698,860,45.6,335,2.5,101000.0,78.49,21.51,2021
55310,202135390699,35390699,420,41.6,135,3.1,140000.0,69.05,30.95,2021
55311,202135390700,35390700,544,34.4,150,3.6,146000.0,66.06,33.94,2021
55312,202135390701,35390701,760,33.6,200,3.8,144000.0,76.97,23.03,2021
55313,202135390702,35390702,995,43.6,375,2.7,94000.0,67.84,32.16,2021
55314,202135390703,35390703,623,36.0,220,2.8,94000.0,73.6,26.4,2021
55315,202135390705,35390705,817,47.6,400,2.0,73500.0,88.34,11.66,2021
55316,202135390706,35390706,741,56.8,380,1.9,70500.0,91.28,8.72,2021
55317,202135390707,35390707,1000,42.0,345,2.9,116000.0,61.0,39.0,2021
55318,202135390708,35390708,695,48.4,250,2.8,137000.0,72.66,27.34,2021
55319,202135390709,35390709,1330,46.8,485,2.7,110000.0,78.11,21.89,2021
55320,202135390711,35390711,537,36.0,180,3.0,79000.0,81.48,18.52,2021
55321,202135390727,35390727,15367,34.4,4735,3.2,112000.0,58.69,41.31,2021
55322,202135390728,35390728,4374,46.0,1715,2.6,128000.0,69.22,30.78,2021
55323,202135390729,35390729,1051,54.8,350,2.6,110000.0,68.68,31.32,2021
55324,202135390730,35390730,853,62.4,380,2.0,81000.0,76.82,23.18,2021
55325,202135390731,35390731,312,47.6,105,2.9,141000.0,80.65,19.35,2021
55326,202135390745,35390745,868,41.6,295,2.9,166000.0,81.5,18.5,2021
55327,202135390746,35390746,6534,37.2,2185,2.8,90000.0,63.96,36.04,2021
55328,202135390747,35390747,431,49.6,170,2.5,99000.0,88.37,11.63,2021
55329,202135390836,35390836,354,47.6,140,2.5,92000.0,90.14,9.86,2021
55330,202135390837,35390837,375,55.6,145,2.5,100000.0,76.32,23.68,2021
55331,202135390838,35390838,728,36.8,220,3.3,120000.0,71.72,28.28,2021
55332,202135390839,35390839,601,39.2,220,2.7,99000.0,70.83,29.17,2021
55333,202135390840,35390840,688,38.8,220,3.2,124000.0,69.34,30.66,2021
55334,202135390841,35390841,573,40.8,180,3.2,126000.0,70.18,29.82,2021
55335,202135390842,35390842,3351,32.4,1035,3.2,113000.0,66.87,33.13,2021
55336,202135390843,35390843,2183,35.2,695,3.1,95000.0,63.23,36.77,2021
55337,202135390844,35390844,844,37.2,280,3.0,108000.0,74.56,25.44,2021
55338,202135390845,35390845,1703,35.6,655,2.6,70000.0,80.0,20.0,2021
55339,202135390846,35390846,514,36.0,180,2.9,97000.0,82.52,17.48,2021
55340,202135390847,35390847,508,38.0,165,3.1,116000.0,84.16,15.84,2021
55341,202135390848,35390848,417,36.4,135,3.1,116000.0,80.95,19.05,2021
55342,202135390849,35390849,494,37.6,160,3.0,123000.0,82.65,17.35,2021
55343,202135390850,35390850,462,47.6,175,2.7,105000.0,74.19,25.81,2021
55344,202135390851,35390851,509,47.6,190,2.7,99000.0,80.39,19.61,2021
55345,202135390852,35390852,410,43.2,165,2.5,87000.0,90.24,9.76,2021
55346,202135390853,35390853,539,42.4,250,2.1,61600.0,85.19,14.81,2021
55347,202135390854,35390854,409,36.8,155,2.7,68500.0,73.17,26.83,2021
55348,202135390855,35390855,796,31.6,325,2.4,52400.0,82.39,17.61,2021
55349,202135390856,35390856,339,42.0,125,2.8,101000.0,79.1,20.9,2021
55350,202135390857,35390857,615,35.6,210,2.9,85000.0,82.93,17.07,2021
55351,202135390858,35390858,387,49.2,155,2.4,85000.0,83.12,16.88,2021
55352,202135390859,35390859,466,49.2,170,2.5,88000.0,91.11,8.89,2021
55353,202135390860,35390860,584,31.6,250,2.3,48000.0,88.89,11.11,2021
55354,202135390889,35390889,290,36.4,140,2.1,76500.0,94.83,5.17,2021
55355,202135390890,35390890,762,54.0,365,1.9,54400.0,94.89,5.11,2021
55356,202135390891,35390891,648,56.4,305,1.5,57600.0,79.12,20.88,2021
55357,202135390892,35390892,1055,61.2,290,2.5,95000.0,83.67,16.33,2021
55358,202135390893,35390893,974,36.0,340,2.9,92000.0,83.08,16.92,2021
55359,202135390894,35390894,294,44.0,110,2.7,98000.0,86.44,13.56,2021
55360,202135390895,35390895,313,48.4,120,2.6,114000.0,90.48,9.52,2021
55361,202135390897,35390897,736,37.2,215,3.4,141000.0,82.31,17.69,2021
55362,202135390898,35390898,1269,42.8,420,3.0,145000.0,82.53999999999999,17.46,2021
55363,202135390899,35390899,2310,36.4,700,3.3,146000.0,81.17,18.83,2021
55364,202135390900,35390900,1039,39.6,320,3.3,164000.0,87.02,12.98,2021
55365,202135390901,35390901,1244,32.8,435,2.9,93000.0,65.06,34.94,2021
55366,202135390902,35390902,4043,34.0,1400,2.9,98000.0,60.4,39.6,2021
55367,202135390904,35390904,657,28.4,315,2.1,52800.0,62.12,37.88,2021
55368,202135390905,35390905,560,48.0,200,2.8,148000.0,72.97,27.03,2021
55369,202135390906,35390906,463,44.4,145,3.1,168000.0,86.02,13.98,2021
55370,202135390907,35390907,1132,41.6,445,2.5,82000.0,82.74,17.26,2021
55371,202135390908,35390908,298,28.2,100,3.0,53200.0,76.67,23.33,2021
55372,202135390909,35390909,607,39.6,195,3.1,139000.0,73.55,26.45,2021
55373,202135390910,35390910,869,65.5,325,2.3,90000.0,83.91,16.09,2021
55374,202135390911,35390911,990,40.8,310,3.2,151000.0,73.6,26.4,2021
55375,202135390912,35390912,600,46.8,195,3.0,176000.0,83.33,16.67,2021
55376,202135390913,35390913,593,47.2,215,2.8,114000.0,79.83,20.17,2021
55377,202135390914,35390914,858,38.0,430,2.0,44400.0,62.79,37.21,2021
55378,202135390915,35390915,812,40.4,280,2.9,87000.0,68.71000000000001,31.29,2021
55379,202135390916,35390916,890,41.2,330,2.7,84000.0,74.16,25.84,2021
55380,202135390917,35390917,964,37.2,305,3.1,86000.0,68.39,31.61,2021
55381,202135390918,35390918,1126,41.2,360,3.2,89000.0,67.11,32.89,2021
55382,202135390919,35390919,415,27.2,110,3.7,69000.0,38.55,61.45,2021
55383,202135390920,35390920,351,31.2,145,2.4,54000.0,55.71,44.29,2021
55384,202135390921,35390921,1087,35.2,355,3.1,80000.0,59.17,40.83,2021
55385,202135390922,35390922,767,39.6,335,2.3,50400.0,57.14,42.86,2021
55386,202135390923,35390923,977,49.2,345,2.8,154000.0,72.45,27.55,2021
55387,202135390924,35390924,1210,62.4,460,2.1,85000.0,72.31,27.69,2021
55388,202135390925,35390925,955,38.8,270,3.6,133000.0,50.79,49.21,2021
55389,202135390926,35390926,840,40.0,270,3.2,118000.0,60.71,39.29,2021
55390,202135390927,35390927,3254,37.2,1145,2.8,98000.0,65.50999999999999,34.49,2021
55391,202135390928,35390928,2164,32.0,950,2.3,52000.0,51.96,48.04,2021
55392,202135390929,35390929,1285,28.2,450,2.9,54800.0,70.82,29.18,2021
55393,202135390931,35390931,445,37.6,140,3.0,102000.0,58.62,41.38,2021
55394,202135390932,35390932,502,52.8,185,2.7,107000.0,72.0,28.0,2021
55395,202135390933,35390933,638,42.4,225,2.9,95000.0,71.09,28.91,2021
55396,202135390934,35390934,1205,34.0,425,2.9,96000.0,68.88,31.12,2021
55397,202135390935,35390935,393,46.8,150,2.7,157000.0,91.14,8.86,2021
55398,202135390936,35390936,667,56.0,270,2.5,162000.0,87.22,12.78,2021
55399,202135390937,35390937,602,47.2,205,3.0,164000.0,75.21000000000001,24.79,2021
55400,202135390938,35390938,2329,60.4,895,2.4,136000.0,86.87,13.13,2021
55401,202135390939,35390939,1878,37.2,725,2.6,116000.0,82.71000000000001,17.29,2021
55402,202135390940,35390940,641,69.5,385,1.7,76000.0,91.41,8.59,2021
55403,202135390941,35390941,356,68.0,175,2.1,98000.0,88.73,11.27,2021
55404,202135390942,35390942,3056,34.0,1000,2.9,94000.0,56.63,43.37,2021
55405,202135390943,35390943,3202,31.2,1165,2.7,81000.0,50.16,49.84,2021
55406,202135390944,35390944,576,58.0,240,2.2,77000.0,65.71000000000001,34.29,2021
55407,202135390945,35390945,559,34.0,195,2.9,101000.0,53.15,46.85,2021
55408,202135390946,35390946,2547,34.4,1310,1.9,54000.0,54.03,45.97,2021
55409,202135390947,35390947,775,30.4,365,2.1,49200.0,54.84,45.16,2021
55410,202135390948,35390948,548,39.6,300,1.8,59600.0,68.18,31.82,2021
55411,202135390949,35390949,1378,42.4,515,2.7,100000.0,68.84,31.16,2021
55412,202135390950,35390950,303,52.0,115,2.6,121000.0,78.33,21.67,2021
55413,202135390951,35390951,1227,33.2,420,2.9,103000.0,63.67,36.33,2021
55414,202135390952,35390952,481,38.4,155,3.1,107000.0,68.03999999999999,31.96,2021
55415,202135390953,35390953,849,37.2,260,3.3,116000.0,67.06,32.94,2021
55416,202135390954,35390954,1494,36.8,470,3.2,116000.0,67.89,32.11,2021
55417,202135390955,35390955,402,30.6,190,2.1,58800.0,72.5,27.5,2021
55418,202135390798,35390798,460,44.0,160,2.8,101000.0,92.39,7.61,2021
55419,202135390799,35390799,511,38.4,185,2.8,100000.0,94.12,5.88,2021
55420,202135390800,35390800,475,36.8,200,2.4,67500.0,95.79,4.21,2021
55421,202135390801,35390801,320,44.0,135,2.3,82000.0,95.24,4.76,2021
55422,202135390802,35390802,444,60.0,185,2.1,56400.0,94.81,5.19,2021
55423,202135390803,35390803,530,38.8,175,2.9,95000.0,98.06,1.94,2021
55424,202135390804,35390804,466,43.2,185,2.5,86000.0,95.7,4.3,2021
55425,202135390805,35390805,474,58.4,210,1.9,60400.0,93.83,6.17,2021
55426,202135390806,35390806,444,48.0,160,2.8,105000.0,94.38,5.62,2021
55427,202135390807,35390807,490,43.2,180,2.7,107000.0,96.94,3.06,2021
55428,202135390809,35390809,444,41.2,150,2.9,116000.0,95.51,4.49,2021
55429,202135390821,35390821,451,40.8,165,2.7,108000.0,97.78,2.22,2021
55430,202135390822,35390822,456,36.4,160,2.8,100000.0,96.7,3.3,2021
55431,202135390823,35390823,342,43.6,130,2.6,81000.0,94.12,5.88,2021
55432,202135390787,35390787,618,41.6,210,2.9,119000.0,89.52,10.48,2021
55433,202135390791,35390791,592,52.0,165,2.9,111000.0,86.44,13.56,2021
55434,202135390796,35390796,445,37.2,150,2.9,96000.0,92.13,7.87,2021
55435,202135390797,35390797,476,38.8,160,3.0,92000.0,93.68,6.32,2021
55436,202135390824,35390824,461,41.2,170,2.7,105000.0,94.57,5.43,2021
55437,202135390825,35390825,419,43.6,150,2.7,102000.0,94.05,5.95,2021
55438,202135390712,35390712,398,44.4,150,2.7,101000.0,95.0,5.0,2021
55439,202135390713,35390713,1680,34.8,630,2.7,113000.0,95.54,4.46,2021
55440,202135390714,35390714,830,37.6,315,2.6,101000.0,97.59,2.41,2021
55441,202135390715,35390715,447,41.6,165,2.6,100000.0,98.88,1.12,2021
55442,202135390716,35390716,841,37.6,330,2.5,92000.0,96.41,3.59,2021
55443,202135390717,35390717,531,46.0,190,2.6,107000.0,94.0,6.0,2021
55444,202135390887,35390887,481,37.2,175,2.7,97000.0,96.88,3.12,2021
55445,202135390888,35390888,472,37.2,165,2.9,109000.0,94.68,5.32,2021
55446,202135400150,35400150,466,43.2,175,2.6,103000.0,92.31,7.69,2021
55447,202135400151,35400151,716,61.2,325,2.2,83000.0,95.1,4.9,2021
55448,202135400152,35400152,630,45.6,285,2.2,104000.0,96.03,3.97,2021
55449,202135400153,35400153,567,38.4,255,2.2,62000.0,91.23,8.77,2021
55450,202135400154,35400154,629,51.2,235,2.1,71000.0,95.05,4.95,2021
55451,202135400155,35400155,518,45.2,245,2.1,70000.0,98.06,1.94,2021
55452,202135400156,35400156,725,51.2,355,2.0,59600.0,94.48,5.52,2021
55453,202135400157,35400157,598,41.2,260,2.3,78000.0,94.12,5.88,2021
55454,202135400158,35400158,550,47.2,220,2.5,101000.0,95.45,4.55,2021
55455,202135400159,35400159,503,50.4,225,2.3,74500.0,93.07,6.93,2021
55456,202135400160,35400160,295,44.8,120,2.4,65000.0,96.61,3.39,2021
55457,202135400161,35400161,298,39.6,125,2.4,61600.0,96.67,3.33,2021
55458,202135400162,35400162,464,52.4,195,2.4,84000.0,94.62,5.38,2021
55459,202135400163,35400163,430,41.6,160,2.7,98000.0,96.51,3.49,2021
55460,202135400164,35400164,334,42.0,130,2.5,87000.0,95.52,4.48,2021
55461,202135400165,35400165,358,41.2,140,2.5,90000.0,94.44,5.56,2021
55462,202135400208,35400208,503,60.4,200,2.3,109000.0,98.02,1.98,2021
55463,202135400209,35400209,652,72.5,390,1.7,55600.0,94.62,5.38,2021
55464,202135400210,35400210,393,44.4,145,2.7,107000.0,93.67,6.33,2021
55465,202135400211,35400211,434,34.4,155,2.8,93000.0,93.02,6.98,2021
55466,202135400146,35400146,417,36.8,150,2.8,94000.0,96.39,3.61,2021
55467,202135400147,35400147,436,38.4,165,2.6,97000.0,97.7,2.3,2021
55468,202135400148,35400148,496,41.6,190,2.3,68000.0,96.55,3.45,2021
55469,202135400149,35400149,438,49.6,200,2.2,76000.0,98.86,1.14,2021
55470,202135400166,35400166,639,55.6,300,2.1,79000.0,96.09,3.91,2021
55471,202135400167,35400167,363,50.4,145,2.5,83000.0,94.52,5.48,2021
55472,202135400168,35400168,505,42.0,225,2.3,68000.0,98.02,1.98,2021
55473,202135400169,35400169,522,40.4,220,2.4,80000.0,97.14,2.86,2021
55474,202135400170,35400170,439,38.0,170,2.6,91000.0,92.05,7.95,2021
55475,202135400171,35400171,498,40.0,180,2.8,102000.0,92.0,8.0,2021
55476,202135400172,35400172,648,57.6,315,2.1,79000.0,96.12,3.88,2021
55477,202135400205,35400205,619,62.0,325,1.9,81000.0,96.77,3.23,2021
55478,202135400206,35400206,913,62.8,450,2.0,95000.0,92.9,7.1,2021
55479,202135400207,35400207,607,58.4,275,2.2,90000.0,94.26,5.74,2021
55480,202135400127,35400127,412,40.8,150,2.8,93000.0,92.77,7.23,2021
55481,202135400128,35400128,449,38.0,155,2.9,88000.0,94.38,5.62,2021
55482,202135400129,35400129,417,42.4,170,2.5,87000.0,95.18,4.82,2021
55483,202135400130,35400130,612,50.4,265,2.3,82000.0,92.62,7.38,2021
55484,202135400131,35400131,506,36.0,225,2.3,63600.0,97.03,2.97,2021
55485,202135400132,35400132,433,42.8,195,2.2,67500.0,96.55,3.45,2021
55486,202135400133,35400133,547,43.2,225,2.3,81000.0,96.3,3.7,2021
55487,202135400134,35400134,430,44.4,215,2.0,61200.0,96.51,3.49,2021
55488,202135400135,35400135,489,55.2,230,2.1,73000.0,96.94,3.06,2021
55489,202135400173,35400173,405,61.6,155,2.0,67500.0,95.12,4.88,2021
55490,202135400174,35400174,396,44.0,145,2.7,97000.0,92.41,7.59,2021
55491,202135400175,35400175,770,65.0,385,2.0,82000.0,91.56,8.44,2021
55492,202135400176,35400176,446,47.2,170,2.6,111000.0,94.38,5.62,2021
55493,202135400177,35400177,525,58.4,235,2.2,77500.0,95.24,4.76,2021
55494,202135400202,35400202,480,41.6,180,2.7,89000.0,94.79,5.21,2021
55495,202135400214,35400214,482,38.4,175,2.8,93000.0,97.92,2.08,2021
55496,202135400178,35400178,525,60.4,260,2.0,78000.0,95.24,4.76,2021
55497,202135400179,35400179,746,60.0,325,2.0,59600.0,93.96,6.04,2021
55498,202135400180,35400180,454,46.4,205,2.2,61200.0,95.56,4.44,2021
55499,202135400181,35400181,562,47.2,275,2.0,58000.0,96.36,3.64,2021
55500,202135400182,35400182,518,50.8,260,2.0,64500.0,96.12,3.88,2021
55501,202135400183,35400183,480,52.4,245,2.0,65000.0,95.83,4.17,2021
55502,202135400184,35400184,514,52.0,270,1.9,56000.0,95.15,4.85,2021
55503,202135400185,35400185,507,51.6,220,2.3,82000.0,95.05,4.95,2021
55504,202135400186,35400186,622,62.8,300,2.1,84000.0,97.58,2.42,2021
55505,202135400187,35400187,452,61.6,155,2.4,96000.0,94.74,5.26,2021
55506,202135400188,35400188,527,46.0,200,2.7,116000.0,95.28,4.72,2021
55507,202135400189,35400189,500,48.4,235,2.1,70000.0,97.0,3.0,2021
55508,202135400190,35400190,512,49.2,250,2.0,60800.0,94.17,5.83,2021
55509,202135400191,35400191,531,47.2,265,2.0,66000.0,94.34,5.66,2021
55510,202135400192,35400192,431,49.2,205,2.1,64000.0,97.67,2.33,2021
55511,202135400136,35400136,586,53.2,200,2.3,62000.0,96.67,3.33,2021
55512,202135400137,35400137,468,39.2,200,2.3,64000.0,97.87,2.13,2021
55513,202135400138,35400138,455,42.0,155,2.9,108000.0,95.56,4.44,2021
55514,202135400139,35400139,455,42.0,180,2.5,93000.0,94.51,5.49,2021
55515,202135400140,35400140,573,50.4,250,2.2,75000.0,95.65,4.35,2021
55516,202135400141,35400141,592,50.8,300,2.0,60800.0,95.76,4.24,2021
55517,202135400142,35400142,730,56.4,345,2.1,71000.0,94.48,5.52,2021
55518,202135400143,35400143,596,40.0,245,2.5,80000.0,97.48,2.52,2021
55519,202135400144,35400144,541,48.0,220,2.4,84000.0,97.22,2.78,2021
55520,202135400145,35400145,475,35.2,170,2.8,88000.0,95.79,4.21,2021
55521,202135400212,35400212,431,36.0,145,3.0,111000.0,97.7,2.3,2021
55522,202135400213,35400213,470,36.0,160,3.0,105000.0,90.43,9.57,2021
55523,202135400215,35400215,366,40.4,130,2.8,84000.0,86.3,13.7,2021
55524,202135400217,35400217,425,46.8,200,2.1,58800.0,91.76,8.24,2021
55525,202135400218,35400218,447,41.2,190,2.4,72000.0,91.01,8.99,2021
55526,202135400219,35400219,531,39.2,195,2.7,93000.0,87.74,12.26,2021
55527,202135400220,35400220,462,35.2,150,3.1,90000.0,82.8,17.2,2021
55528,202135400221,35400221,404,32.0,120,3.3,93000.0,87.65,12.35,2021
55529,202135400223,35400223,505,32.8,155,3.2,103000.0,77.23,22.77,2021
55530,202135400104,35400104,400,32.8,120,3.2,64000.0,60.0,40.0,2021
55531,202135400105,35400105,483,20.6,105,4.6,75000.0,27.840000000000003,72.16,2021
55532,202135400106,35400106,470,38.4,175,2.7,82000.0,93.55,6.45,2021
55533,202135400107,35400107,486,40.4,170,2.8,83000.0,89.13,10.87,2021
55534,202135400108,35400108,474,32.8,150,3.2,97000.0,77.89,22.11,2021
55535,202135400109,35400109,505,37.2,175,2.9,90000.0,83.17,16.83,2021
55536,202135400110,35400110,499,35.6,180,2.8,79500.0,84.0,16.0,2021
55537,202135400111,35400111,728,39.6,270,2.7,89000.0,90.34,9.66,2021
55538,202135400112,35400112,582,27.2,160,3.6,78000.0,58.62,41.38,2021
55539,202135400113,35400113,532,38.0,205,2.6,91000.0,92.52,7.48,2021
55540,202135400114,35400114,496,40.0,135,3.2,97000.0,74.71000000000001,25.29,2021
